disaron:nom,disaron:nom_old,has_html_principal,has_html_secondaire,uid,html_principal,html_secondaire
Ana169,Ana169 ,false,true,50eeddff-bb3a-4f96-848b-992c3443e955,,"<p>- Paillette E., 2021, ""Les couverts v&eacute;g&eacute;taux entre 2011 et 2017 en Normandie"", Etude N&deg; 2021-8<br /><a class=""moz-txt-link-freetext"" href=""https://draaf.normandie.agriculture.gouv.fr/Agreste-Etudes-no8-Octobre-2021"">https://draaf.normandie.agriculture.gouv.fr/Agreste-Etudes-no8-Octobre-2021</a><br />- Alibert F., Schwoob M.-H., 2021, ""Red&eacute;velopper les espaces agricoles en r&eacute;gion Provence-Alpes-C&ocirc;te d&rsquo;Azur"", Analyse N&deg; 167<br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana167/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana167/detail/</a><br />- Baysse-Lain&eacute; A., 2021, ""Terres agricoles et relocalisation alimentaire : des formes nouvelles de propri&eacute;t&eacute; et d'acc&egrave;s au foncier"", Analyse N&deg; 165<br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana165/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana165/detail/</a><br />- Drouillat M., Viprey F., Hugonnet M., 2020, ""L&rsquo;agriculture dans la zone &laquo; interm&eacute;diaire &raquo; du nord-Bourgogne : difficult&eacute;s, ressources et dynamiques &agrave; l&rsquo;horizon 2030"", Analyse N&deg; 146<br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana146/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana146/detail/</a><br />- Hugonnet M., Contou C., Panarin M., 2019, ""Agro-&eacute;cologie et Programmes de d&eacute;veloppement rural r&eacute;gionaux"", Notes et &eacute;tudes socio-&eacute;conomiques N&deg; 45 - Article 2<br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/NES45-A2/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/NES45-A2/detail/</a><br />- Schaller N., 2013, ""L'agriculture de conservation"", Analyse N&deg; 61<br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana61/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana61/detail/</a></p>"
SynVit23401,SynVit23401,true,false,18f432f0-f45b-4a76-bb97-14ea030edbc0,"<h2><span style=""color: #007f82"">Avertissement</span></h2>
<p>Ajout d'une pr&eacute;cision sur le calcul des indices de prix des vins de Bordeaux dans le tableau 2 et le graphique 4 de la page 4.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",
Chd1918,Chd1918,true,false,b1aedb56-83e5-4172-a3c1-bbbec16c50ff,"<h3><span style=""color: #007f82"">Objectifs des bilans d&rsquo;approvisionnement<br /></span></h3>
<p><span>Les bilans d&rsquo;approvisionnement sont utiles au suivi de l&rsquo;&eacute;quilibre des march&eacute;s dans le contexte sp&eacute;cifiques des productions agricoles caract&eacute;ris&eacute;es par de fortes fluctuations de la production et parfois de la consommation (crises sanitaires pour les productions animales). Ils permettent de d&eacute;terminer la consommation annuelle par habitant pour les principales denr&eacute;es alimentaires et d&rsquo;en suivre l&rsquo;&eacute;volution. Dans un bilan, la consommation humaine est l&rsquo;une des composantes de l&rsquo;utilisation int&eacute;rieure. Ils permettent &eacute;galement de calculer pour chaque produit la part des utilisations int&eacute;rieures couverte par la production nationale : c&rsquo;est le taux d&rsquo;approvisionnement. Ce ratio t&eacute;moigne de l&rsquo;ind&eacute;pendance et de la s&eacute;curit&eacute; d&rsquo;approvisionnement d&rsquo;un pays pour les produits qu&rsquo;il est capable de produire.</span></p>
<h3><span style=""color: #007f82"">Bilan d&rsquo;approvisionnement et bilan de march&eacute;<br /></span></h3>
<p><span>L&rsquo;approche &laquo; bilan&raquo; ( bilan d&rsquo;approvisionnement, bilan de march&eacute;) exprime l&rsquo;&eacute;quilibre entre les ressources et les emplois d&rsquo;un produit donn&eacute;.Pour un produit, les ressources comprennent les stocks de d&eacute;but, la production utilisable et les importations.Ces ressources sont utilis&eacute;es pour l&rsquo;exportation, les utilisations int&eacute;rieures et le stock de fin : elles apparaissent alors dans le tableau des emplois.Les emplois en utilisations int&eacute;rieures sont eux-m&ecirc;mes ventil&eacute;s en diff&eacute;rents postes, variables suivant les bilans (pertes, alimentation animale, usages industriels, transformation, consommation humaine&hellip;).</span></p>
<p><span>Si la structure du bilan est identique entre un bilan d&rsquo;approvisionnement et un bilan de march&eacute;, le contenu des postes du bilan d&rsquo;approvisionnement a une port&eacute;e plus large.En effet, pour avoir une connaissance aussi compl&egrave;te que possible du march&eacute; d&rsquo;un produit de base, il convient de prendre en compte dans les postes du bilan d&rsquo;approvisionnement non seulement les quantit&eacute;s du produit de base qui demeurent &agrave; l&rsquo;&eacute;tat brut mais aussi celles qui sont transform&eacute;es par l&rsquo;industrie pour &ecirc;tre utilis&eacute;es en France (achats des m&eacute;nages et de l&rsquo;industrie), &eacute;chang&eacute;es avec l&rsquo;&eacute;tranger sous un aspect transform&eacute; ou bien encore stock&eacute;es.</span></p>
<p><span>Les bilans pr&eacute;sent&eacute;s dans cette publication sont, dans la plupart des cas, des bilans d&rsquo;approvisionnement (ou bilan agr&eacute;g&eacute;) couvrant un produit et ses transformations.Dans certains cas toutefois, ces bilans portent sur un seul produit (le produit de base ou le produit transform&eacute;) et prennent la forme d&rsquo;un bilan de march&eacute; (ou bilan simple).</span></p>",
Chd2106-BAEA-R11,Chd2106-BAEA-R11,false,true,fc9afaab-9a66-401a-a047-1bc39194bb19,,"<p><span id=""nxl_grid_summary_layout:nxw_summary_current_document_view_form:nxl_layout_Disaron_view:nxw_sub6_1"" class=""textBlock""><span id=""mainform:htmlSec"" class=""couleurContenuBlocInfoCompDisaron"" title=""htmlSec""><span>&rarr; Voir la publication dans son <a title=""Chiffres et données, n°2021-6 : Bilan annuel de l’emploi agricole (BAEA) - Résultats 2019 et estimations 2020 - France métropolitaine, Régions, Départements"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2106/detail/"" target=""_blank"" rel=""noopener"">int&eacute;gralit&eacute;</a></span></span></span></p>"
SynCon21376,SynCon21376,true,false,7375e782-4276-4b66-90eb-e24518e92de2,"<h2><span style=""color: #007f82"">Avertissement</span></h2>
<p><span><span id=""mainform:htmlPrinc"" class=""no-resizable"" title=""htmlPrinc""><strong>Cette version de la synth&egrave;se conjoncturelle ""La consommation de viande en France en 2020"", en date du 13/07, est modifi&eacute;e </strong>par rapport &agrave; celle mise en ligne le 02/07 : elle corrige une erreur portant sur la l&eacute;gende du graphique 6, invers&eacute;e. </span></span></p>
<p>&nbsp;</p>",
Chd2416,Chd2416,true,false,4c8f5732-b7c7-4e70-b2c8-52b972849916,"<h3><strong><span style=""color: #007f82"">Avertissement</span><br /></strong></h3>
<p><strong><span style=""color: #007f82"">La pr&eacute;sente publication pr&eacute;sente les r&eacute;sultats d&eacute;finitifs de la SAA 2023.</span></strong></p>
<p><strong><span><span id=""mainform:htmlPrinc"" class=""no-resizable""><span id=""mainform:htmlPrinc"" class=""no-resizable"" title=""htmlPrinc"">Des fichiers de s&eacute;ries longues de la SAA depuis 2010 incluant les donn&eacute;es r&eacute;gionales et d&eacute;partementales sont disponibles <a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/"" target=""_blank"" rel=""noopener"">ici</a>. </span></span></span></strong></p>
<p><strong><span><span id=""mainform:htmlPrinc"" class=""no-resizable""><span id=""mainform:htmlPrinc"" class=""no-resizable"" title=""htmlPrinc"">Ces fichiers de s&eacute;ries longues font l'objet de mises &agrave; jour r&eacute;guli&egrave;res, y compris en dehors des publications des Chiffres &amp; Donn&eacute;es. </span></span></span></strong></p>
<p>&nbsp;</p>",
Ana203,Ana203,false,true,15319612-8a43-4d62-bf66-5546bf499163,,"<p><br /><u>En savoir + </u>: <br /><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana163/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana163/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana186/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana186/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/FTD056/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/FTD056/detail/</a><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2320/detail/""><br /></a><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/R75Et2237/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/R75Et2237/detail/</a><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2320/detail/""><br /></a><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/R27Es2107/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/R27Es2107/detail/</a></p>"
DOC-CEP19,DOC-CEP19,false,true,ebd89106-c03f-4f64-a8b1-d6604a4e1112,,"<p><br /><span id=""nxl_grid_summary_layout:nxw_summary_current_document_view_form:nxl_layout_Disaron_view:nxw_sub6_1"" class=""textBlock""><u>En savoir + </u>:</span></p>
<p><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana108/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana108/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana126/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana126/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana173/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana173/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ouv201901/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ouv201901/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/NES51-A1/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/NES51-A1/detail/</a></p>"
,SAANR_14,true,false,0f641966-3345-4802-bdd5-84ad167726d7,"<p>&nbsp;</p>
<p><u><strong>Avertissement</strong></u> : les s&eacute;ries 2000-2020 de la Statistique agricole annuelle (SAA) diffus&eacute;es dans les tableaux interactifs sont les s&eacute;ries avant mise en coh&eacute;rence avec le recensement agricole (RA) 2020 et r&eacute;tropolation. Les s&eacute;ries mises en coh&eacute;rence avec le RA et r&eacute;tropol&eacute;es &agrave; partir de 2010 sont &agrave; privil&eacute;gier.</p>
<p>Cliquer sur le lien pour retrouver les s&eacute;ries longues &agrave; partir de 2010 : <a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/</a></p>",
Aut007,Aut007 ,true,false,7c4c3baf-4443-4265-b27a-f463c3560d5d,"<p><span><br />L'appel &agrave; candidater est ouvert jusqu'au <strong>6 novembre 2023<br /></strong>pour proposer des projets susceptibles de fournir des analyses innovantes sur ce sujet.</span></p>
<h2><span style=""color: #007f82""><strong>Pourquoi un appel &agrave; projets de recherche sur les nouveaux actifs agricoles&nbsp;?</strong></span></h2>
<p>Aujourd&rsquo;hui, un nombre croissant d'exploitants s'installent sans que leurs parents n'aient &eacute;t&eacute; agriculteurs. Leurs origines, profils et trajectoires &eacute;voluent, accompagnant les profondes transformations du secteur. Ils sont souvent d&eacute;sign&eacute;s sous l'acronyme NIMA, pour &laquo;&nbsp;Non issus du milieu agricole&nbsp;&raquo;, sans que cette notion ne corresponde &agrave; une d&eacute;finition officielle.</p>
<p>En l'absence de caract&eacute;risations pr&eacute;cises, ces nouveaux entrants dans la production agricole sont souvent mal identifi&eacute;s et les connaissances &agrave; leur sujet demeurent parcellaires.</p>
<p>La caract&eacute;risation de ces nouveaux actifs agricoles, la compr&eacute;hension de leur insertion dans ce secteur d'activit&eacute;, la fa&ccedil;on dont les politiques publiques les accompagnent, etc., sont autant d&rsquo;enjeux qu'il importe d'&eacute;clairer par des analyses pr&eacute;cises et &eacute;tay&eacute;es. C'est dans cette perspective que se situe le pr&eacute;sent appel &agrave; projets de recherche.</p>
<h2><span style=""color: #007f82""><strong>Quels sont les th&egrave;mes de recherche couverts&nbsp;?</strong></span></h2>
<p>L&rsquo;appel &agrave; projets de recherche comporte 2 axes&nbsp;:</p>
<ul>
<li>axe 1&nbsp;: portrait social et d&eacute;mographie des nouveaux actifs agricoles ;</li>
<li>axe 2&nbsp;: nouveaux actifs et enjeux agricoles associ&eacute;s.</li>
</ul>
<p>Ces th&egrave;mes sont d&eacute;taill&eacute;s dans l&rsquo;annexe 1 de l&rsquo;appel &agrave; projets. La pluridisciplinarit&eacute; des recherches et le croisement des approches th&eacute;orique et empirique sont encourag&eacute;s.</p>
<p>&nbsp;</p>
<p><strong>&Agrave; t&eacute;l&eacute;charger ci-dessus :</strong> Appel &agrave; projets de recherche sur &laquo;&nbsp;Les nouveaux actifs agricoles&nbsp;: portraits socio-d&eacute;mographiques, trajectoires, insertions&nbsp;&raquo;</p>
<h2><span style=""color: #007f82""><strong>Comment fonctionnent les appels &agrave; projets de recherche du CEP&nbsp;?</strong></span></h2>
<p>Les appels &agrave; projets sont ouverts aux &eacute;quipes fran&ccedil;aises de recherche actives dans divers champs disciplinaires&nbsp;: micro et macro&eacute;conomie, sociologie, g&eacute;ographie, &eacute;conomie comportementale, gestion, finance d'entreprise, science politique, etc. Les m&eacute;thodes propos&eacute;es peuvent &ecirc;tre tant quantitatives que qualitatives et la pluridisciplinarit&eacute; est encourag&eacute;e. Pour ce faire, les &eacute;quipes int&eacute;ress&eacute;es peuvent se rapprocher et associer leurs comp&eacute;tences.</p>
<p>Les projets soumis sont &eacute;valu&eacute;s par un comit&eacute; de s&eacute;lection &agrave; partir des crit&egrave;res suivants : ad&eacute;quation et pertinence du projet au regard de la probl&eacute;matique ; sujet du projet et m&eacute;thodologie de r&eacute;ponse aux questions pos&eacute;es ; comp&eacute;tences et profils de l'&eacute;quipe de recherche ; pilotage du projet ; impact potentiel du projet.</p>
<p>L'appel &agrave; projets de recherche vise &agrave; favoriser les &eacute;changes entre chercheurs, d&eacute;cideurs et parties prenantes, en cr&eacute;ant notamment une dynamique entre les diff&eacute;rents projets et les membres du comit&eacute; de s&eacute;lection. Cette dynamique se concr&eacute;tise par des s&eacute;minaires collectifs permettant de communiquer sur les projets mais &eacute;galement d'&eacute;changer, de confronter les points de vue et de stimuler les valorisations collectives.</p>
<p>Les th&egrave;mes propos&eacute;s par les appels &agrave; projets de recherche du CEP varient en fonction des besoins du minist&egrave;re, des grands enjeux publics et des connaissances d&eacute;j&agrave; disponibles sur ces enjeux. Ainsi, l'appel de 2017 portait sur &laquo;&nbsp;la &nbsp;&raquo; et celui de 2018 sur &laquo;&nbsp;le revenu des agriculteurs&nbsp;&raquo;.</p>
<p>Pour toutes questions, vous pouvez contacter : etudes.cep.sg@agriculture.gouv.fr</p>
<h2><span style=""color: #007f82""><strong>Comment proposer un projet&nbsp;?</strong></span></h2>
<p>Le dossier de candidature (annexes 2 &agrave; 6 de l&rsquo;appel &agrave; projets) est &agrave; renvoyer par voie postale au plus tard le 3 novembre 2023 et par voie &eacute;lectronique jusqu'au 6 novembre 2023.</p>
<p>Pour toutes questions, vous pouvez contacter&nbsp;: <a href=""mailto:etudes.cep.sg@agriculture.gouv.fr"">etudes.cep.sg@agriculture.gouv.fr</a></p>
<h2><span style=""color: #007f82""><strong>Quel sera le calendrier&nbsp;?</strong></span></h2>
<p>Le Comit&eacute; de s&eacute;lection et d'orientation de l&rsquo;appel &agrave; projets se r&eacute;unira mi-novembre 2023. Les chefs de file des projets de recherche s&eacute;lectionn&eacute;s seront convi&eacute;s &agrave; la r&eacute;union officielle de lancement des travaux le 23 novembre 2023, dans les locaux du minist&egrave;re &agrave; Paris.</p>
<p>Les r&eacute;sultats des travaux de recherche seront attendus pour fin 2024.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",
Ana193,Ana193,false,true,f68504c3-09d0-4f7f-b0e5-6a18dcccb2a1,,"<p><u>En savoir + </u>:<br /><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana30/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana30/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana52/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana52/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana129/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana129/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/DOC-CEP8/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/DOC-CEP8/detail/</a><br /><a class=""moz-txt-link-freetext"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana102/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ana102/detail/</a></p>"
IraGcu24130,IraGcu24130,true,false,6b484dc4-b8a8-43e7-bd70-8ff9048a7f16,"<p><span id=""mainform:htmlPrinc"" class=""no-resizable""><strong><span style=""color: #007f82"">&nbsp;</span></strong></span></p>",
Pri2405,Pri2405,true,false,10c98515-715d-4e12-b3c0-961faa5c33cd,"<p><span id=""mainform:htmlPrinc"" class=""no-resizable""><strong><span style=""color: #007f82"">En savoir plus :</span></strong></span>&nbsp;</p>
<p>Collection conjoncturelle Infos rapides Grandes cultures 2024-113 "" <a title=""Conjoncture Infos rapides Grandes cultures n° 2024-113"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu24113/detail/"" target=""_blank"" rel=""noopener"">En 2024, baisse de 22% de la production des c&eacute;r&eacute;ales &agrave; paille par rapport &agrave; la moyenne des 5 campagnes pr&eacute;c&eacute;dentes</a> ""</p>
<p>En 2024, la production de c&eacute;r&eacute;ales &agrave; paille est estim&eacute;e &agrave; 38,7 millions de tonnes (Mt), une des plus faibles r&eacute;coltes des 40 derni&egrave;res ann&eacute;es. Avec des rendements en forte baisse sur un an, la production de bl&eacute; tendre serait de 25,8 Mt, celle de bl&eacute; dur de 1,2 Mt et la r&eacute;colte d&rsquo;orge de 10,0 Mt.<br />En revanche, la production de ma&iuml;s grain (y.c. semences), &eacute;valu&eacute;e &agrave; 14,4 Mt, serait sup&eacute;rieure &agrave; la moyenne des cinq campagnes pr&eacute;c&eacute;dentes, malgr&eacute; une baisse attendue des rendements, du fait de l&rsquo;augmentation des surfaces cultiv&eacute;es. Les productions de colza et de tournesol sont estim&eacute;es respectivement &agrave; 3,9 Mt et 1,9 Mt en 2024, en baisse sur un an, mais sup&eacute;rieures &agrave; leur moyenne quinquennale.</p>",
